timestamp,open,high,low,close,volume
2020-01-02 14:00:00,7131.7,7158.1,7122.2,7133.9,1245237.0
2020-01-02 15:00:00,7134.0,7148.7,7117.7,7132.0,702733.0
2020-01-02 16:00:00,7132.1,7147.0,7032.5,7056.7,6267268.0
2020-01-02 17:00:00,7056.6,7058.4,6912.2,6969.9,7155409.0
2020-01-02 18:00:00,6969.4,6987.3,6954.2,6974.7,1040425.0
2020-01-02 19:00:00,6974.6,6996.4,6962.7,6986.2,812275.0
2020-01-02 20:00:00,6986.1,6986.1,6944.6,6949.0,556996.0
2020-01-02 21:00:00,6950.0,6986.8,6948.4,6978.8,479061.0
2020-01-02 22:00:00,6977.6,6977.6,6964.6,6974.0,228491.0
2020-01-02 23:00:00,6974.3,6974.3,6956.8,6965.3,610243.0
2020-01-03 00:00:00,6965.4,6965.5,6916.4,6936.6,1385285.0
2020-01-03 01:00:00,6937.0,6944.9,6869.6,6886.7,2493765.0
2020-01-03 02:00:00,6887.9,6959.8,6863.6,6954.7,3953503.0
2020-01-03 03:00:00,6954.7,6959.9,6938.5,6947.7,961260.0
2020-01-03 04:00:00,6950.4,7300.5,6948.1,7206.9,15705037.0
2020-01-03 05:00:00,7207.4,7248.9,7166.0,7218.0,3374804.0
2020-01-03 06:00:00,7217.9,7219.9,7192.8,7202.6,1396741.0
2020-01-03 07:00:00,7203.0,7228.0,7189.7,7202.9,1939938.0
2020-01-03 08:00:00,7202.7,7290.0,7202.7,7259.7,3502994.0
2020-01-03 09:00:00,7260.0,7354.6,7257.9,7351.2,5824315.0
2020-01-03 10:00:00,7351.3,7369.9,7287.2,7315.2,3843810.0
2020-01-03 11:00:00,7315.1,7344.7,7309.6,7336.9,1956520.0
2020-01-03 12:00:00,7338.7,7347.9,7309.5,7320.8,2411588.0
2020-01-03 13:00:00,7320.8,7380.0,7313.9,7346.2,1998967.0
2020-01-03 14:00:00,7346.2,7359.5,7233.0,7255.4,6953569.0
2020-01-03 15:00:00,7255.5,7324.4,7255.5,7318.7,1851394.0
2020-01-03 16:00:00,7319.6,7410.4,7292.5,7386.2,7510026.0
2020-01-03 17:00:00,7386.2,7399.8,7336.0,7354.1,2184794.0
2020-01-03 18:00:00,7354.1,7368.8,7330.4,7343.1,738113.0
2020-01-03 19:00:00,7342.0,7352.0,7280.0,7342.3,1468656.0
2020-01-03 20:00:00,7343.0,7359.7,7300.0,7315.2,745059.0
2020-01-03 21:00:00,7315.8,7332.9,7263.2,7281.9,1476160.0
2020-01-03 22:00:00,7281.9,7321.7,7263.1,7301.7,1051500.0
2020-01-03 23:00:00,7301.7,7345.6,7294.6,7340.0,1126229.0
2020-01-04 00:00:00,7340.1,7345.9,7290.5,7308.0,947530.0
2020-01-04 01:00:00,7308.0,7313.3,7283.4,7310.1,816413.0
2020-01-04 02:00:00,7310.3,7327.3,7298.6,7326.2,822102.0
2020-01-04 03:00:00,7326.2,7339.3,7319.3,7331.6,937428.0
2020-01-04 04:00:00,7331.2,7336.8,7311.7,7332.7,828914.0
2020-01-04 05:00:00,7332.7,7364.9,7324.8,7342.7,2098768.0
2020-01-04 06:00:00,7342.6,7361.7,7340.1,7355.1,819108.0
2020-01-04 07:00:00,7354.6,7361.8,7327.6,7348.6,1638483.0
2020-01-04 08:00:00,7348.5,7361.8,7333.2,7343.9,734943.0
2020-01-04 09:00:00,7344.0,7369.4,7340.0,7365.6,664742.0
2020-01-04 10:00:00,7365.5,7365.7,7312.0,7318.9,1365174.0
2020-01-04 11:00:00,7318.9,7340.0,7305.0,7337.9,1997883.0
2020-01-04 12:00:00,7337.9,7339.2,7304.9,7313.1,987221.0
2020-01-04 13:00:00,7313.0,7324.8,7288.0,7301.3,1815729.0
2020-01-04 14:00:00,7301.5,7324.4,7297.9,7320.1,607874.0
2020-01-04 15:00:00,7319.2,7333.7,7306.0,7319.9,786784.0
2020-01-04 16:00:00,7320.0,7324.4,7301.1,7309.0,465653.0
2020-01-04 17:00:00,7309.0,7346.0,7307.5,7345.9,741317.0
2020-01-04 18:00:00,7346.4,7398.0,7275.9,7304.4,3543733.0
2020-01-04 19:00:00,7304.4,7352.6,7287.1,7336.1,1228991.0
2020-01-04 20:00:00,7337.6,7351.4,7313.5,7342.6,428789.0
2020-01-04 21:00:00,7342.6,7365.8,7332.2,7350.4,438036.0
2020-01-04 22:00:00,7348.2,7355.0,7342.1,7345.5,100589.0
2020-01-04 23:00:00,7346.6,7358.1,7330.6,7351.7,178995.0
2020-01-05 00:00:00,7351.8,7389.9,7351.8,7373.2,1227771.0
2020-01-05 01:00:00,7372.7,7486.9,7372.7,7458.1,6452573.0
2020-01-05 02:00:00,7458.1,7478.9,7433.1,7442.7,2819533.0
2020-01-05 03:00:00,7442.7,7477.8,7440.0,7475.0,2726030.0
2020-01-05 04:00:00,7475.0,7496.2,7445.0,7454.3,2653863.0
2020-01-05 05:00:00,7454.2,7464.6,7447.2,7456.4,686978.0
2020-01-05 06:00:00,7456.4,7479.8,7444.4,7458.0,1261437.0
2020-01-05 07:00:00,7457.8,7469.9,7444.3,7461.1,649203.0
2020-01-05 08:00:00,7461.1,7469.9,7417.1,7428.5,1711341.0
2020-01-05 09:00:00,7428.6,7436.3,7401.0,7425.8,2496572.0
2020-01-05 10:00:00,7425.8,7429.9,7408.5,7417.7,505533.0
2020-01-05 11:00:00,7417.7,7438.6,7415.0,7424.0,709002.0
2020-01-05 12:00:00,7423.8,7457.9,7423.8,7455.0,1210064.0
2020-01-05 13:00:00,7455.0,7456.1,7420.0,7434.3,1114045.0
2020-01-05 14:00:00,7433.4,7446.5,7429.1,7433.0,694891.0
2020-01-05 15:00:00,7433.0,7473.6,7432.4,7464.4,1685573.0
2020-01-05 16:00:00,7464.5,7481.1,7451.5,7462.5,1670900.0
2020-01-05 17:00:00,7462.4,7468.1,7450.0,7461.0,415227.0
2020-01-05 18:00:00,7461.1,7465.9,7425.1,7441.1,632463.0
2020-01-05 19:00:00,7441.1,7450.3,7429.5,7446.2,252085.0
2020-01-05 20:00:00,7446.1,7446.1,7429.1,7436.0,213546.0
2020-01-05 21:00:00,7436.0,7436.0,7369.1,7369.1,2484522.0
2020-01-05 22:00:00,7371.0,7387.1,7306.9,7355.5,3284952.0
2020-01-05 23:00:00,7355.4,7360.4,7324.7,7359.4,1917164.0
2020-01-06 00:00:00,7359.4,7387.2,7347.9,7376.0,1235675.0
2020-01-06 01:00:00,7376.7,7429.4,7370.8,7422.3,2001284.0
2020-01-06 02:00:00,7424.1,7565.0,7423.1,7545.0,10721580.0
2020-01-06 03:00:00,7544.3,7589.2,7492.0,7540.7,3972806.0
2020-01-06 04:00:00,7540.7,7549.4,7517.7,7527.5,1145026.0
2020-01-06 05:00:00,7527.5,7536.6,7500.5,7527.7,1343306.0
2020-01-06 06:00:00,7528.1,7531.0,7510.8,7517.0,697618.0
2020-01-06 07:00:00,7517.0,7526.1,7508.6,7510.2,572771.0
2020-01-06 08:00:00,7509.7,7550.0,7509.7,7546.5,1135203.0
2020-01-06 09:00:00,7546.5,7550.0,7515.2,7545.7,1392061.0
2020-01-06 10:00:00,7546.8,7576.7,7535.9,7561.3,1569461.0
2020-01-06 11:00:00,7560.6,7575.4,7527.0,7543.5,1717237.0
2020-01-06 12:00:00,7543.5,7563.0,7538.9,7554.7,865033.0
2020-01-06 13:00:00,7554.8,7616.2,7500.0,7528.1,4877752.0
2020-01-06 14:00:00,7528.1,7557.3,7509.2,7544.7,2115942.0
2020-01-06 15:00:00,7544.7,7548.9,7517.3,7518.7,1043308.0
2020-01-06 16:00:00,7518.6,7543.9,7512.0,7529.5,1062340.0
2020-01-06 17:00:00,7526.4,7559.2,7526.2,7558.5,987203.0
2020-01-06 18:00:00,7558.4,7558.5,7527.4,7533.1,269500.0
2020-01-06 19:00:00,7533.1,7550.0,7525.5,7539.9,248993.0
2020-01-06 20:00:00,7540.0,7555.9,7532.7,7552.0,123510.0
2020-01-06 21:00:00,7551.9,7603.0,7550.5,7576.8,1452970.0
2020-01-06 22:00:00,7576.5,7767.0,7575.5,7715.0,8215349.0
2020-01-06 23:00:00,7713.1,7798.1,7695.0,7756.3,5295386.0
2020-01-07 00:00:00,7756.4,8010.0,7756.4,7887.2,14882958.0
2020-01-07 01:00:00,7887.2,7915.9,7872.3,7903.9,2431644.0
2020-01-07 02:00:00,7903.8,7936.4,7894.9,7894.9,2003720.0
2020-01-07 03:00:00,7894.9,7915.1,7890.4,7896.2,1202015.0
2020-01-07 04:00:00,7896.2,7901.9,7824.3,7843.7,3526087.0
2020-01-07 05:00:00,7842.5,7876.6,7833.8,7870.5,1398876.0
2020-01-07 06:00:00,7870.1,7877.1,7856.0,7869.9,843047.0
2020-01-07 07:00:00,7870.0,7891.6,7860.1,7880.7,1553484.0
2020-01-07 08:00:00,7881.6,7900.9,7871.2,7882.7,1460199.0
2020-01-07 09:00:00,7882.7,7885.3,7858.8,7858.8,1073535.0
2020-01-07 10:00:00,7858.8,7885.0,7858.8,7885.0,795608.0
2020-01-07 11:00:00,7885.0,7962.2,7881.0,7896.4,4522829.0
2020-01-07 12:00:00,7896.5,7913.4,7845.0,7869.4,4430595.0
2020-01-07 13:00:00,7869.3,7869.4,7807.4,7850.8,3906480.0
2020-01-07 14:00:00,7850.3,7878.2,7837.8,7840.4,1809872.0
2020-01-07 15:00:00,7840.5,7848.3,7742.3,7762.6,6668358.0
2020-01-07 16:00:00,7762.5,7944.0,7727.1,7915.2,8191719.0
2020-01-07 17:00:00,7915.3,7952.2,7856.1,7939.8,3858383.0
2020-01-07 18:00:00,7939.1,8122.0,7920.5,8039.6,10189976.0
2020-01-07 19:00:00,8038.3,8109.1,8038.3,8071.5,3333608.0
2020-01-07 20:00:00,8071.5,8171.5,8047.3,8159.5,3988579.0
2020-01-07 21:00:00,8159.3,8180.0,8000.0,8017.3,5478305.0
2020-01-07 22:00:00,8017.2,8062.4,7952.0,8045.4,3572093.0
2020-01-07 23:00:00,8045.4,8203.7,8021.0,8145.0,7093544.0
2020-01-08 00:00:00,8144.9,8473.0,8143.1,8443.4,17687607.0
2020-01-08 01:00:00,8443.4,8463.8,8344.0,8368.7,10179233.0
2020-01-08 02:00:00,8368.6,8415.0,8263.0,8284.2,10043425.0
2020-01-08 03:00:00,8282.5,8336.6,8250.0,8297.1,5483059.0
2020-01-08 04:00:00,8298.1,8356.0,8285.0,8345.0,2611232.0
2020-01-08 05:00:00,8344.9,8376.0,8309.9,8337.3,2870640.0
2020-01-08 06:00:00,8337.3,8365.0,8319.9,8340.9,3738286.0
2020-01-08 07:00:00,8342.5,8345.9,8280.0,8303.1,2835487.0
2020-01-08 08:00:00,8301.9,8330.1,8267.3,8311.1,2689511.0
2020-01-08 09:00:00,8312.5,8318.0,8270.0,8299.9,1474220.0
2020-01-08 10:00:00,8298.6,8360.6,8288.2,8330.5,3244234.0
2020-01-08 11:00:00,8330.4,8365.2,8329.0,8331.5,1961806.0
2020-01-08 12:00:00,8331.5,8341.4,8281.0,8291.2,4847742.0
2020-01-08 13:00:00,8290.9,8416.5,8226.7,8380.0,15033334.0
2020-01-08 14:00:00,8379.9,8379.9,8200.0,8304.7,11076703.0
2020-01-08 15:00:00,8305.8,8358.7,8245.0,8305.7,6215129.0
2020-01-08 16:00:00,8305.8,8334.1,8050.0,8115.6,19711751.0
2020-01-08 17:00:00,8115.7,8120.0,8015.1,8078.7,7724103.0
2020-01-08 18:00:00,8078.1,8094.1,8042.8,8054.0,2543008.0
2020-01-08 19:00:00,8054.0,8065.9,7957.9,7965.7,3635160.0
2020-01-08 20:00:00,7963.9,8062.8,7870.8,8048.6,8598075.0
2020-01-08 21:00:00,8048.2,8048.2,7972.2,8016.9,3066423.0
2020-01-08 22:00:00,8018.9,8082.0,7992.8,8074.1,2214132.0
2020-01-08 23:00:00,8074.0,8127.6,8026.1,8053.0,3546874.0
2020-01-09 00:00:00,8053.0,8053.0,7931.4,7959.3,4859981.0
2020-01-09 01:00:00,7959.4,8033.0,7950.0,8005.5,2639928.0
2020-01-09 02:00:00,8005.4,8029.5,7981.3,7985.1,1926542.0
2020-01-09 03:00:00,7985.1,7997.8,7940.0,7956.9,3414384.0
2020-01-09 04:00:00,7956.9,7980.0,7931.4,7970.6,2745958.0
2020-01-09 05:00:00,7968.5,7968.5,7931.3,7942.1,2490700.0
2020-01-09 06:00:00,7942.2,7950.0,7899.4,7911.9,4674148.0
2020-01-09 07:00:00,7912.0,7970.0,7905.9,7948.8,4325029.0
2020-01-09 08:00:00,7948.8,7955.3,7914.2,7935.8,2586061.0
2020-01-09 09:00:00,7935.7,7935.7,7851.0,7873.2,8430556.0
2020-01-09 10:00:00,7872.8,7931.8,7855.1,7895.8,5925492.0
2020-01-09 11:00:00,7895.8,7898.8,7852.0,7875.8,3386208.0
2020-01-09 12:00:00,7876.1,7920.0,7873.0,7899.6,4619442.0
2020-01-09 13:00:00,7900.0,7945.0,7892.9,7898.0,4617104.0
2020-01-09 14:00:00,7898.1,7918.0,7869.0,7886.1,3265376.0
2020-01-09 15:00:00,7886.2,7928.9,7885.4,7904.7,2186476.0
2020-01-09 16:00:00,7904.7,7921.4,7810.0,7823.0,7798654.0
2020-01-09 17:00:00,7821.7,7841.4,7780.0,7794.5,6272845.0
2020-01-09 18:00:00,7797.3,7829.9,7788.7,7815.4,956809.0
2020-01-09 19:00:00,7813.4,7950.0,7813.4,7915.9,3382853.0
2020-01-09 20:00:00,7915.0,7999.0,7786.9,7820.0,10745938.0
2020-01-09 21:00:00,7818.5,7855.9,7752.0,7791.0,4352922.0
2020-01-09 22:00:00,7790.9,7871.0,7790.9,7811.7,2359386.0
2020-01-09 23:00:00,7811.7,7832.5,7791.1,7817.7,1626422.0
2020-01-10 00:00:00,7815.3,7849.9,7814.6,7822.0,1654088.0
2020-01-10 01:00:00,7820.1,7838.0,7790.4,7802.1,2130053.0
2020-01-10 02:00:00,7804.2,7820.0,7795.6,7801.0,1440291.0
2020-01-10 03:00:00,7800.6,7818.9,7771.5,7812.7,2248309.0
2020-01-10 04:00:00,7812.7,7814.6,7772.0,7797.5,2183683.0
2020-01-10 05:00:00,7796.4,7796.4,7744.3,7752.0,3171336.0
2020-01-10 06:00:00,7749.3,7780.0,7721.2,7746.9,6442081.0
2020-01-10 07:00:00,7747.5,7756.5,7728.0,7754.8,2619935.0
2020-01-10 08:00:00,7754.7,7755.0,7683.3,7704.6,6242321.0
2020-01-10 09:00:00,7704.6,7751.5,7695.0,7718.1,3788615.0
2020-01-10 10:00:00,7718.1,7780.2,7669.0,7767.5,7833322.0
2020-01-10 11:00:00,7767.4,7849.3,7764.4,7838.0,9724245.0
2020-01-10 12:00:00,7838.1,7895.3,7813.7,7895.3,7096214.0
2020-01-10 13:00:00,7895.3,7940.3,7866.9,7869.9,6877727.0
2020-01-10 14:00:00,7870.0,7984.0,7850.0,7974.7,8085710.0
2020-01-10 15:00:00,7974.7,8088.9,7946.2,8068.2,10554564.0
2020-01-10 16:00:00,8068.1,8141.0,7932.2,7952.9,10639133.0
2020-01-10 17:00:00,7951.6,7975.9,7910.1,7966.9,4076940.0
2020-01-10 18:00:00,7966.9,8116.4,7966.9,8018.1,7222100.0
2020-01-10 19:00:00,8019.8,8119.3,7964.0,8060.0,6976433.0
2020-01-10 20:00:00,8059.4,8097.0,8045.8,8072.6,2125593.0
2020-01-10 21:00:00,8070.1,8128.7,8030.8,8044.8,4023988.0
2020-01-10 22:00:00,8045.3,8097.1,7986.1,8090.3,2093671.0
2020-01-10 23:00:00,8090.3,8201.3,8067.5,8200.8,4822838.0
2020-01-11 00:00:00,8200.8,8201.1,8122.6,8167.7,6679678.0
2020-01-11 01:00:00,8167.8,8250.0,8166.5,8206.1,4940153.0
2020-01-11 02:00:00,8206.1,8220.0,8158.6,8207.5,3745268.0
2020-01-11 03:00:00,8207.4,8207.4,8135.0,8160.8,3996243.0
2020-01-11 04:00:00,8160.8,8178.2,8105.7,8121.7,3483617.0
2020-01-11 05:00:00,8121.7,8121.7,8051.3,8087.7,4880640.0
2020-01-11 06:00:00,8087.7,8127.8,8060.9,8122.7,2962808.0
2020-01-11 07:00:00,8124.6,8155.0,8066.0,8077.9,4615703.0
2020-01-11 08:00:00,8077.6,8100.0,8045.0,8060.1,5223880.0
2020-01-11 09:00:00,8060.0,8129.5,8056.6,8114.9,3564498.0
2020-01-11 10:00:00,8114.9,8114.9,8050.0,8061.5,4453459.0
2020-01-11 11:00:00,8061.5,8072.6,8014.8,8043.3,5572320.0
2020-01-11 12:00:00,8043.8,8065.7,8021.2,8062.9,3085164.0
2020-01-11 13:00:00,8062.8,8105.0,8048.3,8089.9,3991421.0
2020-01-11 14:00:00,8089.9,8118.7,8053.0,8055.0,2996752.0
2020-01-11 15:00:00,8055.0,8105.3,8054.1,8099.2,2311717.0
2020-01-11 16:00:00,8098.7,8175.8,8071.1,8166.0,6017350.0
2020-01-11 17:00:00,8167.9,8211.9,8149.7,8154.9,4483277.0
2020-01-11 18:00:00,8155.0,8183.9,8139.5,8163.9,1087114.0
2020-01-11 19:00:00,8166.3,8175.1,8139.1,8153.1,660057.0
2020-01-11 20:00:00,8151.2,8182.4,8142.1,8156.0,791227.0
2020-01-11 21:00:00,8156.8,8288.0,8060.0,8102.8,7341781.0
2020-01-11 22:00:00,8102.8,8102.8,8030.5,8078.2,3685219.0
2020-01-11 23:00:00,8079.8,8079.8,8006.1,8023.7,2435235.0
2020-01-12 00:00:00,8023.6,8072.5,7956.5,8060.9,6550201.0
2020-01-12 01:00:00,8055.6,8087.4,8035.5,8066.3,2580092.0
2020-01-12 02:00:00,8066.3,8109.9,8056.7,8092.4,2205618.0
2020-01-12 03:00:00,8092.4,8109.3,8065.0,8087.7,1702232.0
2020-01-12 04:00:00,8087.8,8105.0,8070.6,8074.3,1073586.0
2020-01-12 05:00:00,8071.3,8107.0,8071.3,8104.6,713890.0
2020-01-12 06:00:00,8104.7,8148.0,8083.0,8084.0,4676518.0
2020-01-12 07:00:00,8084.0,8111.1,8083.0,8096.1,1172347.0
2020-01-12 08:00:00,8096.0,8139.4,8090.0,8134.9,2022397.0
2020-01-12 09:00:00,8134.7,8159.4,8117.0,8136.8,2814724.0
2020-01-12 10:00:00,8136.8,8139.2,8098.8,8122.1,1590000.0
2020-01-12 11:00:00,8122.1,8130.9,8103.4,8111.3,1184365.0
2020-01-12 12:00:00,8111.6,8158.0,8111.6,8131.5,2579375.0
2020-01-12 13:00:00,8131.8,8169.3,8120.0,8167.7,2158975.0
2020-01-12 14:00:00,8165.3,8183.2,8128.0,8140.5,4001072.0
2020-01-12 15:00:00,8140.5,8173.9,8140.4,8152.4,1675114.0
2020-01-12 16:00:00,8152.9,8176.3,8098.2,8102.5,2887937.0
2020-01-12 17:00:00,8102.4,8195.0,8074.7,8096.3,7457889.0
2020-01-12 18:00:00,8096.2,8129.0,8083.0,8121.8,965919.0
2020-01-12 19:00:00,8120.5,8155.2,8120.5,8127.1,894414.0
2020-01-12 20:00:00,8127.0,8147.8,8127.0,8138.5,345569.0
2020-01-12 21:00:00,8138.8,8143.5,8093.9,8101.8,355595.0
2020-01-12 22:00:00,8101.8,8160.0,8101.7,8154.1,1364734.0
2020-01-12 23:00:00,8155.5,8180.0,8134.1,8180.0,1822009.0
2020-01-13 00:00:00,8179.9,8187.8,8140.0,8147.3,2207463.0
2020-01-13 01:00:00,8148.9,8158.2,8136.9,8153.9,1028658.0
2020-01-13 02:00:00,8154.0,8155.2,8111.9,8112.2,7767628.0
2020-01-13 03:00:00,8112.9,8129.5,8090.0,8109.0,10564495.0
2020-01-13 04:00:00,8109.0,8124.3,8095.9,8118.2,5673376.0
2020-01-13 05:00:00,8117.6,8117.6,8086.1,8100.0,8239381.0
2020-01-13 06:00:00,8100.0,8119.1,8061.5,8067.3,8332170.0
2020-01-13 07:00:00,8066.5,8090.9,8062.0,8077.6,5740783.0
2020-01-13 08:00:00,8077.6,8130.0,8070.0,8129.9,19935317.0
2020-01-13 09:00:00,8129.9,8130.0,8091.0,8112.0,13292467.0
2020-01-13 10:00:00,8111.7,8127.0,8096.6,8123.0,20989811.0
2020-01-13 11:00:00,8123.0,8128.0,8080.0,8080.0,13424775.0
2020-01-13 12:00:00,8080.0,8097.5,8056.4,8096.1,31514165.0
2020-01-13 13:00:00,8094.5,8116.3,8080.0,8084.9,12774685.0
2020-01-13 14:00:00,8085.0,8096.2,8072.8,8089.8,13505082.0
2020-01-13 15:00:00,8089.8,8100.0,8075.1,8084.9,2130517.0
2020-01-13 16:00:00,8084.9,8108.1,8070.0,8107.8,19981521.0
2020-01-13 17:00:00,8107.5,8128.0,8092.1,8097.9,21023964.0
2020-01-13 18:00:00,8097.8,8107.9,8091.3,8107.0,4733241.0
2020-01-13 19:00:00,8108.0,8119.3,8103.3,8109.1,3824229.0
2020-01-13 20:00:00,8110.1,8154.0,8107.0,8150.0,13988842.0
2020-01-13 21:00:00,8151.1,8155.0,8117.7,8132.6,16692906.0
2020-01-13 22:00:00,8132.4,8137.0,8101.7,8113.9,8381046.0
2020-01-13 23:00:00,8115.7,8136.4,8100.0,8106.0,7894815.0
2020-01-14 00:00:00,8106.5,8315.7,8106.4,8264.7,64944233.0
2020-01-14 01:00:00,8264.7,8491.2,8264.6,8429.5,106965328.0
2020-01-14 02:00:00,8431.4,8431.4,8376.4,8428.6,27652878.0
2020-01-14 03:00:00,8428.7,8468.0,8383.0,8458.8,31802582.0
2020-01-14 04:00:00,8458.4,8598.6,8457.9,8521.0,67379388.0
2020-01-14 05:00:00,8521.1,8535.3,8460.0,8478.3,20803422.0
2020-01-14 06:00:00,8478.3,8513.1,8468.8,8508.8,19848203.0
2020-01-14 07:00:00,8507.9,8535.0,8494.1,8507.3,24021402.0
2020-01-14 08:00:00,8507.4,8534.9,8501.9,8512.7,17447580.0
2020-01-14 09:00:00,8512.6,8561.9,8482.0,8501.3,27824920.0
2020-01-14 10:00:00,8501.3,8523.2,8468.7,8518.5,24225236.0
2020-01-14 11:00:00,8517.4,8529.0,8506.0,8525.0,9360792.0
2020-01-14 12:00:00,8524.9,8619.1,8480.0,8503.0,72419495.0
2020-01-14 13:00:00,8503.0,8584.5,8503.0,8584.5,51855209.0
2020-01-14 14:00:00,8584.7,8750.0,8555.0,8697.0,79363086.0
2020-01-14 15:00:00,8697.1,8775.3,8638.8,8689.6,87259622.0
2020-01-14 16:00:00,8689.7,8702.4,8523.0,8684.4,127560275.0
2020-01-14 17:00:00,8685.9,8830.0,8677.7,8787.1,148136878.0
2020-01-14 18:00:00,8788.3,8865.6,8684.0,8782.4,150603742.0
2020-01-14 19:00:00,8780.7,8783.9,8702.6,8779.8,73791584.0
2020-01-14 20:00:00,8779.8,8779.8,8686.0,8700.3,73669963.0
2020-01-14 21:00:00,8700.1,8772.7,8680.3,8750.7,53638615.0
2020-01-14 22:00:00,8750.6,8797.5,8737.9,8745.9,18124758.0
2020-01-14 23:00:00,8747.1,8895.6,8735.7,8828.1,115368200.0
2020-01-15 00:00:00,8825.8,8909.7,8718.8,8787.6,205177482.0
2020-01-15 01:00:00,8782.2,8812.4,8723.9,8785.5,117146633.0
2020-01-15 02:00:00,8786.3,8839.0,8776.4,8817.1,63912507.0
2020-01-15 03:00:00,8818.9,8822.6,8734.2,8734.2,49821918.0
2020-01-15 04:00:00,8733.7,8747.1,8580.0,8604.4,120576150.0
2020-01-15 05:00:00,8602.9,8670.0,8572.7,8619.0,77508640.0
2020-01-15 06:00:00,8616.6,8694.4,8615.2,8680.8,39180389.0
2020-01-15 07:00:00,8680.8,8686.8,8620.9,8626.2,48265712.0
2020-01-15 08:00:00,8626.1,8674.8,8610.6,8638.2,44801891.0
2020-01-15 09:00:00,8638.3,8787.4,8638.3,8761.6,54329302.0
2020-01-15 10:00:00,8760.1,8807.6,8724.3,8801.4,103528884.0
2020-01-15 11:00:00,8801.4,8809.8,8730.2,8738.6,31801107.0
2020-01-15 12:00:00,8739.4,8796.8,8736.0,8767.9,53777845.0
2020-01-15 13:00:00,8767.0,8919.9,8767.0,8895.6,98198201.0
2020-01-15 14:00:00,8895.6,8903.0,8752.0,8850.2,171826181.0
2020-01-15 15:00:00,8852.1,8862.6,8743.0,8765.5,159011309.0
2020-01-15 16:00:00,8765.1,8817.0,8661.9,8778.0,101382911.0
2020-01-15 17:00:00,8776.9,8804.0,8725.4,8796.1,79892480.0
2020-01-15 18:00:00,8796.1,8796.1,8717.3,8749.3,76453898.0
2020-01-15 19:00:00,8747.8,8782.7,8743.8,8766.9,38936314.0
2020-01-15 20:00:00,8763.3,8837.7,8738.6,8812.5,74019580.0
2020-01-15 21:00:00,8812.4,8854.3,8790.4,8830.1,49563869.0
2020-01-15 22:00:00,8829.5,8862.0,8805.1,8858.0,13718188.0
2020-01-15 23:00:00,8860.5,8875.5,8789.6,8817.7,71487696.0
