market,variant,side,signal_time,entry_time,entry_price,signal_atr,signal_adx,regime,mfe_72h_pct,mae_72h_pct,mfe_72h_atr,mae_72h_atr,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,ret_72h_pct
BINANCE_SPOT,V1.5A_CURRENT,BUY,2020-04-01 22:00:00,2020-04-01 23:00:00,6520.76,81.66789236939931,30.160503356512322,BULL,10.385905937344724,0.31836779761868583,8.292610233367053,0.2542002664412939,1.177470110845971,1.9816708481833305,4.937307921162561,3.7402081965905727,4.9175249510793195
BINANCE_SPOT,V1.5A_CURRENT,SELL,2020-07-05 09:00:00,2020-07-05 10:00:00,9019.58,35.09612744237396,25.39114708740466,BEAR,1.4030586790072184,3.9895427503276224,3.6058109319265457,10.252983056060499,-0.09335246208803595,-0.1309373607196731,-2.0355715011120292,-2.313854968856651,-2.926300337709744
BINANCE_SPOT,V1.5A_CURRENT,BUY,2020-07-10 23:00:00,2020-07-11 00:00:00,9288.34,39.50858726975738,25.703743315875762,BULL,0.6100121227259108,1.408647831582394,1.4341186034604523,3.311685105484756,-0.3006995867937682,-0.9471014196293346,-0.5847115846319094,0.15514074635510602,-0.49223004325853004
BINANCE_SPOT,V1.5A_CURRENT,SELL,2020-12-11 00:00:00,2020-12-11 01:00:00,18018.31,167.21228368327633,26.13400981665039,BEAR,2.475148890212232,7.729304246624675,2.667148550191137,8.328873748521671,0.5256319821337448,0.8523551875841948,-1.7967833831252764,-4.0608136945140725,-5.765690566984348
BINANCE_SPOT,V1.5A_CURRENT,BUY,2021-01-03 05:00:00,2021-01-03 06:00:00,33758.67,701.3915907702363,25.910280792283277,BULL,5.947835030230763,16.673257566130413,2.8627517444214123,8.025003541629076,1.939827605767646,-2.5160943840500867,-2.8012359491650476,-9.841679189375643,3.614597376022235
BINANCE_SPOT,V1.5A_CURRENT,BUY,2021-02-11 13:00:00,2021-02-11 14:00:00,47555.46,779.4762622574442,28.649099462238816,BULL,4.5251796533983715,3.007982679591364,2.760789653513851,1.8351553078181475,0.4175545773292903,1.9388730547449249,0.6643611480153958,-1.2281029349731847,2.532138265511464
BINANCE_SPOT,V1.5A_CURRENT,SELL,2021-08-05 08:00:00,2021-08-05 09:00:00,38482.86,363.951279143795,25.304018551693673,BEAR,2.9887591514767964,17.740729249333338,3.1602032082584937,18.75838990334373,-1.351043035782679,-6.229084844525582,-6.3930279610195315,-12.917906829170182,-15.54658359591776
BINANCE_SPOT,V1.5A_CURRENT,BUY,2021-12-26 22:00:00,2021-12-26 23:00:00,50973.65,369.6721910198896,25.920424471268305,BULL,2.1861295002417886,8.60646628208888,3.014427449697028,11.867351958221715,0.054655689753432574,-0.35810659036580833,0.09104704097116101,-6.459886627698828,-7.256768938461344
BINANCE_SPOT,V1.5A_CURRENT,SELL,2022-02-21 11:00:00,2022-02-21 12:00:00,37576.1,421.7655890046155,25.86364972428807,BEAR,8.659280766231726,4.54270134473775,7.714759299541605,4.047200730691477,-2.532327729594085,1.5114394522049788,0.15068088492418147,-3.2116425068062013,5.678822442989021
BINANCE_SPOT,V1.5A_CURRENT,SELL,2022-04-10 22:00:00,2022-04-10 23:00:00,42111.93,284.75018571898784,25.680574901137778,BEAR,6.914738887531397,0.7660062124913338,10.226261986967426,1.1328526412915043,-0.35025704117574286,1.2251635106726344,5.569775595656624,5.423569995485843,1.977776843758995
BINANCE_SPOT,V1.5A_CURRENT,SELL,2022-05-27 17:00:00,2022-05-27 18:00:00,28388.13,341.28142236709294,35.808124382248316,BEAR,0.3706830988867515,8.95751146694058,0.3083379085510576,7.45094761491239,-0.8513065143776579,-1.7219520975844413,-1.7559451784953766,-2.9408065976871325,-8.167885662070729
BINANCE_SPOT,V1.5A_CURRENT,BUY,2022-06-07 19:00:00,2022-06-07 20:00:00,31059.71,338.01276261785995,35.279589055306175,BULL,1.7060365341466468,7.114393534260298,1.5676626997633996,6.53735670477681,0.18828250489138362,-1.6031701519428183,-2.960652240474878,-3.35672805702307,-6.6957804821744915
BINANCE_SPOT,V1.5A_CURRENT,BUY,2022-07-19 14:00:00,2022-07-19 15:00:00,22626.18,355.0064748204097,25.253879049109283,BULL,7.29491235374244,1.2583653095661802,4.649379989012833,0.802013541144665,2.9786733774768837,3.2893312083612876,6.9175176720064915,-0.30044841860181243,4.577175643436052
BINANCE_SPOT,V1.5A_CURRENT,BUY,2022-08-10 12:00:00,2022-08-10 13:00:00,23983.92,214.24922232812884,35.70793509402798,BULL,3.8968608968008676,2.1202539034486305,4.362302881868132,2.37349752999889,-1.6084526632843872,0.2752260681323238,3.661203006014039,-0.8392289500632042,1.909612773891841
BINANCE_SPOT,V1.5A_CURRENT,SELL,2022-08-22 18:00:00,2022-08-22 19:00:00,21023.94,199.06899903105517,25.583883995823754,BEAR,0.6364173413736877,4.166963946814923,0.6721287626463938,4.400785678654737,-1.3285330913235165,-0.28215453430707904,-2.4725622314371227,-3.0963273297012894,-2.4532033481830813
BINANCE_SPOT,V1.5A_CURRENT,SELL,2022-12-25 20:00:00,2022-12-25 21:00:00,16769.01,35.20862870863318,27.191783860837088,BEAR,1.247658627432374,1.2154563686228546,5.942293343242211,5.788921848865604,-0.7196608505809247,-0.41946423790074755,-0.4387259593738888,0.6115447483184713,1.0317245919705362
BINANCE_SPOT,V1.5A_CURRENT,BUY,2023-01-25 21:00:00,2023-01-25 22:00:00,23592.56,213.07762679773813,30.304476457055554,BULL,0.9501724272397665,4.483108234121266,1.0520578972507022,4.9638247614048785,-1.9345081669814614,-2.6358309568779332,-2.1650469470036353,-2.168819322701734,-2.505662802171538
BINANCE_SPOT,V1.5A_CURRENT,BUY,2023-02-17 19:00:00,2023-02-17 20:00:00,24524.49,272.47382033302165,27.982417997209488,BULL,2.721809913274438,2.787662454958288,2.4498133405409646,2.509085089952569,0.5531205745766693,-0.022345011048153094,0.34190313437710035,-0.0028542897324296147,1.41776648566391
BINANCE_SPOT,V1.5A_CURRENT,SELL,2023-05-10 17:00:00,2023-05-10 18:00:00,27498.73,256.2583068482122,27.15418667549125,BEAR,6.135810635618447,1.7582630179648298,6.584254851099948,1.8867681049902056,-0.3637258884319401,-0.10953233112947028,2.150826601810341,4.342891471715231,2.496151640457577
BINANCE_SPOT,V1.5A_CURRENT,SELL,2023-05-16 01:00:00,2023-05-16 02:00:00,27024.64,165.04930195901053,26.9399957293971,BEAR,2.454944820726562,1.7589873537630867,4.01964741519938,2.8801091210798013,-0.8434524937242542,0.147273007151989,-0.5407287571638365,-1.104806576516837,0.7942751503812736
BINANCE_SPOT,V1.5A_CURRENT,SELL,2023-05-18 17:00:00,2023-05-18 18:00:00,26489.0,197.9260230265594,25.43383883660342,BEAR,0.2991052889878801,2.9768960700668172,0.40030107607107235,3.9840642879697783,-1.2544074899014641,-1.4626826229755776,-1.623957114273843,-2.4555475857903306,-1.4441843784212287
BINANCE_SPOT,V1.5A_CURRENT,BUY,2023-08-14 03:00:00,2023-08-14 04:00:00,29399.91,62.53496065844164,29.318751189422777,BULL,1.004798994282635,3.5983443486731757,4.723917579695835,16.917097074357745,0.04789130306862078,0.6805463009920838,0.0071428790088083425,-0.5829949819574327,-2.525858072354638
BINANCE_SPOT,V1.5A_CURRENT,SELL,2023-09-11 11:00:00,2023-09-11 12:00:00,25601.27,99.31979953205338,29.98956117804069,BEAR,2.7352939912746534,3.772195676230123,7.05065861287812,9.723438876740085,1.4739503157460632,1.7137821678377674,-1.944122303307614,-2.332462412997478,-3.3001487816815374
BINANCE_SPOT,V1.5A_CURRENT,BUY,2023-09-15 22:00:00,2023-09-15 23:00:00,26776.32,130.44545704563362,25.84733384520369,BULL,2.3628340264831027,1.4900105765093978,4.850149743265267,3.058519698853367,-0.8255055212964324,-0.8632254170849445,-0.8078406592093362,-1.0618710860939744,0.3578161599502893
BINANCE_SPOT,V1.5A_CURRENT,BUY,2023-11-07 18:00:00,2023-11-07 19:00:00,35377.0,206.89924879648697,26.40347536804385,BULL,7.335952737654402,0.782994601011957,12.543496484865264,1.3388158807307535,-0.048562625434605225,-0.2907538796393153,0.600870622155637,2.802809735138658,5.284365548237547
BINANCE_SPOT,V1.5A_CURRENT,BUY,2024-01-04 20:00:00,2024-01-04 21:00:00,44113.68,450.10199400884164,28.244097584266928,BULL,1.3961655432056483,3.771347119532989,1.368356524072415,3.6962289039921905,-1.3775318676655413,-0.4584518906606702,-0.3595483305858876,-0.6511358834719705,0.014349290288186671
BINANCE_SPOT,V1.5A_CURRENT,BUY,2024-05-15 12:00:00,2024-05-15 13:00:00,63757.57,507.09299316937194,33.17952091369305,BULL,5.793241492735682,0.34769204660717196,7.283930264771582,0.437158475833954,3.0736899163503235,3.648711831395071,3.5343881518696447,4.113080219337094,5.004001877737813
BINANCE_SPOT,V1.5A_CURRENT,BUY,2024-05-17 14:00:00,2024-05-17 15:00:00,66806.67,465.8196223046446,39.907090327546825,BULL,1.3371868407750331,1.4211455233436996,1.9177594872028956,2.038170902511016,0.12473305434921655,0.15143697478110832,-0.019474103409127804,0.18161360235437832,0.2983833799828618
