side,entry_time,exit_time,entry_price,exit_price,reason,pnl_pct,year
BUY,2020-07-11 00:00:00,2020-07-11 09:00:00,9278.0,9228.20628127628,STOP,-0.5366859099344718,2020
SELL,2020-07-16 07:00:00,2020-07-16 07:00:00,9181.5,9114.792178307542,TAKE_PROFIT,0.7265460076508012,2020
BUY,2020-07-24 21:00:00,2020-07-24 22:00:00,9608.0,9555.262712114367,STOP,-0.5488893410244913,2020
SELL,2020-12-10 15:00:00,2020-12-10 18:00:00,18075.0,18307.183317791427,STOP,-1.2845550085279493,2020
BUY,2021-01-03 06:00:00,2021-01-03 15:00:00,33803.5,32815.04481865872,STOP,-2.9241208198597293,2021
BUY,2021-03-08 21:00:00,2021-03-09 01:00:00,51770.5,53552.82290407005,TAKE_PROFIT,3.442738439980401,2021
SELL,2021-03-17 15:00:00,2021-03-17 17:00:00,54597.5,55657.6372232322,STOP,-1.9417321731438304,2021
SELL,2021-04-21 23:00:00,2021-04-22 11:00:00,54060.0,55067.58038127708,STOP,-1.8638186853072194,2021
SELL,2021-12-15 16:00:00,2021-12-15 18:00:00,46608.5,47373.95616889277,STOP,-1.6423102414640494,2021
SELL,2022-01-19 08:00:00,2022-01-19 11:00:00,41287.5,41764.96374415124,STOP,-1.1564365586466574,2022
SELL,2022-02-21 12:00:00,2022-02-21 14:00:00,37549.5,38182.16531327655,STOP,-1.684883455908999,2022
SELL,2022-03-07 03:00:00,2022-03-07 12:00:00,37771.0,38411.65076704508,STOP,-1.6961445739987848,2022
SELL,2022-04-10 23:00:00,2022-04-11 10:00:00,42103.0,41230.43718864719,TAKE_PROFIT,2.072448071046736,2022
SELL,2022-05-20 16:00:00,2022-05-22 09:00:00,29130.0,29677.021053008575,STOP,-1.8778614933353077,2022
SELL,2022-05-27 18:00:00,2022-05-27 19:00:00,28374.0,28887.298418618728,STOP,-1.8090449658797765,2022
BUY,2022-06-07 20:00:00,2022-06-07 22:00:00,31049.5,30538.706457287695,STOP,-1.6450942614609085,2022
SELL,2022-08-22 19:00:00,2022-08-22 23:00:00,21007.0,21300.664595403294,STOP,-1.3979368563016794,2022
BUY,2023-01-25 22:00:00,2023-01-25 22:00:00,23618.0,23290.11453070689,STOP,-1.3882863464015118,2023
BUY,2023-02-17 20:00:00,2023-02-17 22:00:00,24526.8,24103.653522191293,STOP,-1.725241278147604,2023
SELL,2023-05-10 18:00:00,2023-05-10 20:00:00,27482.2,27875.488096849844,STOP,-1.4310648232304655,2023
SELL,2023-05-18 18:00:00,2023-05-18 19:00:00,26476.4,26782.54367584521,STOP,-1.1562889057621402,2023
BUY,2023-08-14 05:00:00,2023-08-14 15:00:00,29400.4,29596.42241267083,TAKE_PROFIT,0.6667338290323505,2023
SELL,2023-09-11 12:00:00,2023-09-11 13:00:00,25586.0,25738.246820782355,STOP,-0.5950395559382277,2023
BUY,2023-09-15 23:00:00,2023-09-16 04:00:00,26761.3,26558.50359761714,STOP,-0.7577972758530447,2023
