scope,scenario,asset,market,period_start,period_end,candles,trades,wins,losses,win_rate_pct,simple_return_pct,compounded_return_pct,ending_equity,profit_factor,expectancy_pct,median_trade_pct,max_drawdown_pct,max_loss_streak,payoff_ratio,trade_sharpe,recovery_factor,average_clock_hours,classification
FULL_AVAILABLE,FULL_GROSS,XRP,BYBIT_PERPETUAL,2021-05-13 09:00:00+00:00,2026-08-15 19:00:00+00:00,46091,13,5,8,38.46153846153847,-0.07028227904476836,-6.383058439923502,93.6169415600765,0.9984713938650688,-0.0054063291572898735,-1.5006205573733475,-21.769418731595557,3,1.5975542301841101,-0.0017691470510183631,-0.2932121669679356,24.0,FAILED
FULL_AVAILABLE,FULL_COST,XRP,BYBIT_PERPETUAL,2021-05-13 09:00:00+00:00,2026-08-15 19:00:00+00:00,46091,13,5,8,38.46153846153847,-2.020282279044771,-8.209548242877702,91.7904517571223,0.9571774652203507,-0.15540632915729008,-1.6506205573733477,-22.151111144644176,3,1.531483944352561,-0.05085458930436843,-0.3706156404195847,24.0,FAILED
FULL_AVAILABLE,FULL_GROSS,BNB,BYBIT_PERPETUAL,2021-06-29 07:00:00+00:00,2026-08-15 19:00:00+00:00,44965,12,6,6,50.0,-10.132420384803657,-10.19066872072814,89.80933127927186,0.44985442347471516,-0.8443683654003048,0.17634603421569406,-12.961303818832148,2,0.4498544234747151,-0.9282188500740323,-0.7862379327858662,24.0,FAILED
FULL_AVAILABLE,FULL_COST,BNB,BYBIT_PERPETUAL,2021-06-29 07:00:00+00:00,2026-08-15 19:00:00+00:00,44965,12,6,6,50.0,-11.932420384803656,-11.809062515257665,88.19093748474234,0.38230660642403735,-0.9943683654003047,0.026346034215694092,-14.276776185737095,2,0.38230660642403735,-1.0931146860816927,-0.8271518977131024,24.0,FAILED
BTC_COMMON_PERIOD,BTC_COMMON_GROSS,BTC,BINANCE_SPOT,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56000,25,15,10,60.0,16.788249089489284,17.226668491547855,117.22666849154785,2.0022591416213293,0.6715299635795714,0.34190313437710035,-6.941516553290727,3,1.3348394277475528,1.2600617185933611,2.481686582362366,24.0,HISTORICALLY_POSITIVE
BTC_COMMON_PERIOD,BTC_COMMON_COST,BTC,BINANCE_SPOT,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56000,25,13,12,52.0,13.038249089489286,12.934358752329999,112.93435875233,1.706595237130793,0.5215299635795714,0.19190313437710035,-7.369868100918442,3,1.5753186804284243,0.9786010719507366,1.7550325969494764,24.0,HISTORICALLY_POSITIVE
BTC_COMMON_PERIOD,BTC_COMMON_GROSS,BTC,BYBIT_PERPETUAL,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56025,24,12,12,50.0,12.669539922675288,12.522780946765536,112.52278094676554,1.7059821015822756,0.527897496778137,0.1343029658197919,-7.033678427127999,3,1.7059821015822756,0.9500074616386328,1.7804028257059308,24.0,HISTORICALLY_POSITIVE
BTC_COMMON_PERIOD,BTC_COMMON_COST,BTC,BYBIT_PERPETUAL,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56025,24,12,12,50.0,9.069539922675286,8.558914431751788,108.55891443175179,1.4593107261511666,0.37789749677813694,-0.01569703418020811,-7.675826515985895,3,1.4593107261511669,0.6800665732739266,1.1150479253181074,24.0,HISTORICALLY_POSITIVE
BTC_COMMON_PERIOD,BTC_COMMON_GROSS,BTC,OKX_PERPETUAL,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56025,26,14,12,53.84615384615385,13.056609429562032,12.840846408892475,112.84084640889247,1.6207115704804875,0.5021772857523858,0.33033129304938863,-9.32519447244583,4,1.389181346126132,0.9245745132609737,1.3770057500500097,24.0,HISTORICALLY_POSITIVE
BTC_COMMON_PERIOD,BTC_COMMON_COST,BTC,OKX_PERPETUAL,2020-03-25 10:00:00+00:00,2026-08-15 18:00:00+00:00,56025,26,14,12,53.84615384615385,9.156609429562026,8.539713720483604,108.5397137204836,1.4009917754741148,0.3521772857523856,0.18033129304938864,-9.88152186981135,4,1.2008500932635269,0.648404760219754,0.8642103749800878,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_GROSS,BTC,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,20,10,10,50.0,9.732543824535153,9.44633444695468,109.44633444695468,1.6563958037481092,0.4866271912267576,0.1343029658197919,-7.033678427127976,3,1.6563958037481092,0.8054486724786112,1.343014831403353,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_COST,BTC,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,20,10,10,50.0,6.732543824535151,6.222604951063261,106.22260495106326,1.4123501730326538,0.33662719122675755,-0.01569703418020811,-7.675826515985884,3,1.4123501730326538,0.5571738061128032,0.8106755589256603,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_GROSS,ETH,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,14,8,6,57.14285714285714,19.687633262985948,19.835997829573643,119.83599782957364,2.1210507038886397,1.4062595187847104,1.2424241297387262,-8.172029429410465,2,1.5907880279164799,1.1080068885461083,2.4273037684110035,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_COST,ETH,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,14,8,6,57.14285714285714,17.587633262985946,17.37293782302713,117.37293782302713,1.9526515830378872,1.2562595187847105,1.0924241297387263,-8.322029429410483,2,1.4644886872784153,0.9898202870960808,2.0875842810204763,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_GROSS,SOL,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,13,6,7,46.15384615384615,10.127733389697065,9.811221588396819,109.81122158839682,1.7374803528791247,0.779056414592082,-0.22925988584439283,-12.387340554251026,6,2.027060411692312,0.7967939740278828,0.7920361554143156,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_COST,SOL,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,13,6,7,46.15384615384615,8.177733389697064,7.702991432271176,107.70299143227118,1.5531892458241787,0.6290564145920818,-0.3792598858443928,-13.190399551810705,6,1.8120541201282085,0.6433787734525004,0.5839846929590357,24.0,HISTORICALLY_POSITIVE
ASSET_COMMON_PERIOD,ASSET_COMMON_GROSS,XRP,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,12,5,7,41.66666666666667,0.07745245503270937,-6.244549073814582,93.75545092618542,1.001689984241795,0.006454371252725781,-2.907189906721805,-21.769418731595568,3,1.4023659779385127,0.0019428681509540647,-0.2868496008463196,24.0,MARGINAL
ASSET_COMMON_PERIOD,ASSET_COMMON_COST,XRP,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,12,5,7,41.66666666666667,-1.7225475449672842,-7.935440070191078,92.06455992980892,0.9632564597049346,-0.1435456287472737,-3.0571899067218054,-22.151111144644176,3,1.3485590435869084,-0.043209511721838845,-0.35824117437602016,24.0,FAILED
ASSET_COMMON_PERIOD,ASSET_COMMON_GROSS,BNB,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,12,6,6,50.0,-10.132420384803657,-10.19066872072814,89.80933127927186,0.44985442347471516,-0.8443683654003048,0.17634603421569406,-12.961303818832148,2,0.4498544234747151,-0.9282188500740323,-0.7862379327858662,24.0,FAILED
ASSET_COMMON_PERIOD,ASSET_COMMON_COST,BNB,BYBIT_PERPETUAL,2021-10-15 00:00:00+00:00,2026-08-15 18:00:00+00:00,42379,12,6,6,50.0,-11.932420384803656,-11.809062515257665,88.19093748474234,0.38230660642403735,-0.9943683654003047,0.026346034215694092,-14.276776185737095,2,0.38230660642403735,-1.0931146860816927,-0.8271518977131024,24.0,FAILED
