trade_id,asset,market,signal_time,entry_time,entry_price,exit_bar_time,exit_execution_time,exit_price,bars_held,clock_hours,gross_return_pct,fees_pct,slippage_pct,funding_pct,pnl_pct,mfe_pct,mae_pct,signal_adx,config_hash,scope,scenario
c3b974e0068f1fcee6ca,BTC,OKX_PERPETUAL,2021-12-26 21:00:00+00:00,2021-12-26 22:00:00+00:00,50787.0,2021-12-27 21:00:00+00:00,2021-12-27 22:00:00+00:00,50966.4,24,24.0,0.3532400023628123,0.11,0.04,0.0,0.20324000236281228,2.584125858979663,0.6609959241538131,25.979451695815442,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
fadf7c0098affe2eb198,BTC,OKX_PERPETUAL,2022-06-07 19:00:00+00:00,2022-06-07 20:00:00+00:00,31065.0,2022-06-08 19:00:00+00:00,2022-06-08 20:00:00+00:00,30141.0,24,24.0,-2.9744084983099954,0.11,0.04,0.0,-3.1244084983099953,1.7115725092547909,3.9922742636407555,35.09471129975776,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
fb5311e1f3e08285c7bf,BTC,OKX_PERPETUAL,2022-08-10 12:00:00+00:00,2022-08-10 13:00:00+00:00,23983.2,2022-08-11 12:00:00+00:00,2022-08-11 13:00:00+00:00,24857.4,24,24.0,3.645051536075256,0.11,0.04,0.0,3.495051536075256,3.926915507521929,2.1273224590546747,35.087467894992564,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
4d4350f34782ff7f500e,BTC,OKX_PERPETUAL,2023-01-25 21:00:00+00:00,2023-01-25 22:00:00+00:00,23599.9,2023-01-26 21:00:00+00:00,2023-01-26 22:00:00+00:00,23083.3,24,24.0,-2.1889923262386795,0.11,0.04,0.0,-2.3389923262386794,0.987716049644272,3.3508616561934703,28.98850482251155,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
7b638a0c49a264836079,BTC,OKX_PERPETUAL,2023-02-17 19:00:00+00:00,2023-02-17 20:00:00+00:00,24526.5,2023-02-18 19:00:00+00:00,2023-02-18 20:00:00+00:00,24601.9,24,24.0,0.307422583735965,0.11,0.04,0.0,0.157422583735965,2.089576580433409,1.937496177603819,28.333729445386915,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
5eaa7eaa0d7999b30f6e,BTC,OKX_PERPETUAL,2023-03-26 13:00:00+00:00,2023-03-26 14:00:00+00:00,28154.1,2023-03-27 13:00:00+00:00,2023-03-27 14:00:00+00:00,27697.0,24,24.0,-1.6235645962754932,0.11,0.04,0.0,-1.7735645962754933,0.029480608508184993,1.9041631591846253,25.10980821236595,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
c8694e47ae93cd73501f,BTC,OKX_PERPETUAL,2023-08-14 04:00:00+00:00,2023-08-14 05:00:00+00:00,29412.9,2023-08-15 04:00:00+00:00,2023-08-15 05:00:00+00:00,29383.6,24,24.0,-0.09961615481643399,0.11,0.04,0.0,-0.24961615481643398,0.9676026505376842,0.5538386218292024,29.41198354040195,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
ca1c6b9e057f2c25f831,BTC,OKX_PERPETUAL,2023-09-15 22:00:00+00:00,2023-09-15 23:00:00+00:00,26776.9,2023-09-16 22:00:00+00:00,2023-09-16 23:00:00+00:00,26557.8,24,24.0,-0.8182425896948571,0.11,0.04,0.0,-0.9682425896948571,0.45599005112615176,1.2540660046532754,26.44522145677292,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
3dd9686e6237f7b13746,BTC,OKX_PERPETUAL,2023-10-29 12:00:00+00:00,2023-10-29 13:00:00+00:00,34430.0,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,34587.5,24,24.0,0.45744989834446703,0.11,0.04,0.0,0.30744989834446707,1.313389485913439,0.9541097879756026,25.48967635187319,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
b29df19f841540bcf372,BTC,OKX_PERPETUAL,2024-01-04 21:00:00+00:00,2024-01-04 22:00:00+00:00,44434.6,2024-01-05 21:00:00+00:00,2024-01-05 22:00:00+00:00,43953.5,24,24.0,-1.082714821332922,0.11,0.04,0.0,-1.2327148213329222,0.702830676994961,4.917789290327801,30.29748966466041,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
1c1fa9644bebc53429be,BTC,OKX_PERPETUAL,2024-02-26 15:00:00+00:00,2024-02-26 16:00:00+00:00,52849.1,2024-02-27 15:00:00+00:00,2024-02-27 16:00:00+00:00,56757.8,24,24.0,7.3959632235932204,0.11,0.04,0.0,7.24596322359322,9.067893303764876,0.16916087501963412,25.48596177201681,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
db6a4d14f69f53163624,BTC,OKX_PERPETUAL,2024-05-15 12:00:00+00:00,2024-05-15 13:00:00+00:00,63747.3,2024-05-16 12:00:00+00:00,2024-05-16 13:00:00+00:00,66002.4,24,24.0,3.5375615908438336,0.11,0.04,0.0,3.3875615908438337,4.787183143442933,0.34558326391863325,31.766873650203795,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
7f71f3dfb06ff2b39a59,BTC,OKX_PERPETUAL,2024-05-17 14:00:00+00:00,2024-05-17 15:00:00+00:00,66826.8,2024-05-18 14:00:00+00:00,2024-05-18 15:00:00+00:00,66792.4,24,24.0,-0.05147635379818984,0.11,0.04,0.0,-0.20147635379818984,0.9475240472385287,0.9138549204810001,39.665077246810604,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
3f15b0b307e4dec850d2,BTC,OKX_PERPETUAL,2024-09-17 10:00:00+00:00,2024-09-17 11:00:00+00:00,59235.9,2024-09-18 10:00:00+00:00,2024-09-18 11:00:00+00:00,59909.7,24,24.0,1.1374858827163858,0.11,0.04,0.0,0.9874858827163857,3.595961232968518,0.6210760704235125,28.18440759570993,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
8bd4d6490b18f22ba7f0,BTC,OKX_PERPETUAL,2024-12-01 21:00:00+00:00,2024-12-01 22:00:00+00:00,97805.4,2024-12-02 21:00:00+00:00,2024-12-02 22:00:00+00:00,95425.7,24,24.0,-2.433096741079733,0.11,0.04,0.0,-2.583096741079733,0.4544738838550837,3.490298081701008,29.131048126894285,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
8fd6b2b39c95683ada2c,BTC,OKX_PERPETUAL,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,107586.3,2025-01-21 06:00:00+00:00,2025-01-21 07:00:00+00:00,102176.6,24,24.0,-5.028242443508138,0.11,0.04,0.0,-5.178242443508139,1.9036810448913952,6.946330527213969,26.583308133935372,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
f88633b64d60400b8374,BTC,OKX_PERPETUAL,2025-03-25 19:00:00+00:00,2025-03-25 20:00:00+00:00,88116.1,2025-03-26 19:00:00+00:00,2025-03-26 20:00:00+00:00,86550.6,24,24.0,-1.7766333280751188,0.11,0.04,0.0,-1.926633328075119,0.49809285703747,2.586133521569841,27.978586529367604,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
6b104e6f03a3ed1c6208,BTC,OKX_PERPETUAL,2025-05-18 22:00:00+00:00,2025-05-18 23:00:00+00:00,105913.6,2025-05-19 22:00:00+00:00,2025-05-19 23:00:00+00:00,105518.0,24,24.0,-0.37351199468246365,0.11,0.04,0.0,-0.5235119946824637,1.1666112756057685,3.671483171188597,26.417558377360407,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
8fe0bcd9df179f644ca5,BTC,OKX_PERPETUAL,2025-08-10 03:00:00+00:00,2025-08-10 04:00:00+00:00,118518.6,2025-08-11 03:00:00+00:00,2025-08-11 04:00:00+00:00,121706.0,24,24.0,2.6893669010602506,0.11,0.04,0.0,2.5393669010602506,3.079938507542266,0.9309087350002471,28.60589651549541,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
a82db53fd0ec92d096d4,BTC,OKX_PERPETUAL,2025-09-30 19:00:00+00:00,2025-09-30 20:00:00+00:00,114302.9,2025-10-01 19:00:00+00:00,2025-10-01 20:00:00+00:00,117382.4,24,24.0,2.694157366086075,0.11,0.04,0.0,2.544157366086075,3.391952435152569,0.5082110777591768,29.077485271744983,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
119510af2d77abd510fd,BTC,OKX_PERPETUAL,2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,72347.0,2026-04-14 14:00:00+00:00,2026-04-14 15:00:00+00:00,74970.0,24,24.0,3.6255822632590156,0.11,0.04,0.0,3.4755822632590156,5.049276403997402,1.007367271621495,29.641903534928975,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
91a4b1589ebc3f17f4f5,BTC,OKX_PERPETUAL,2026-05-05 02:00:00+00:00,2026-05-05 03:00:00+00:00,80526.8,2026-05-06 02:00:00+00:00,2026-05-06 03:00:00+00:00,81327.9,24,24.0,0.9948240834107294,0.11,0.04,0.0,0.8448240834107293,1.5716506802704084,0.1481494359641795,25.39173327360431,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
915c93d124e177171a4b,BTC,OKX_PERPETUAL,2026-06-14 21:00:00+00:00,2026-06-14 22:00:00+00:00,65276.9,2026-06-15 21:00:00+00:00,2026-06-15 22:00:00+00:00,66341.1,24,24.0,1.6302857519275644,0.11,0.04,0.0,1.4802857519275643,3.07459453497331,0.5798375841990046,27.567680570535792,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
7adcecd9eebd8e0824f2,ETH,BYBIT_PERPETUAL,2021-05-04 11:00:00+00:00,2021-05-04 12:00:00+00:00,3482.65,2021-05-05 11:00:00+00:00,2021-05-05 12:00:00+00:00,3356.4,24,24.0,-3.625113060456836,0.0,0.0,0.0,-3.625113060456836,1.2734555582674085,9.34776678678593,32.16602189245587,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
9d1621b7a313a325f5d5,ETH,BYBIT_PERPETUAL,2021-10-06 13:00:00+00:00,2021-10-06 14:00:00+00:00,3581.05,2021-10-07 13:00:00+00:00,2021-10-07 14:00:00+00:00,3635.0,24,24.0,1.5065413775289318,0.0,0.0,0.0,1.5065413775289318,1.8946956898116447,3.1359517459962913,26.22301500659581,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
32c46650f30ddb3ccd26,ETH,BYBIT_PERPETUAL,2021-10-20 12:00:00+00:00,2021-10-20 13:00:00+00:00,3938.25,2021-10-21 12:00:00+00:00,2021-10-21 13:00:00+00:00,4235.15,24,24.0,7.538881482892139,0.0,0.0,0.0,7.538881482892139,11.623182885799531,0.14600393575826826,25.394545721275602,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
e5ad10f33d606fbe2288,ETH,BYBIT_PERPETUAL,2022-02-16 19:00:00+00:00,2022-02-16 20:00:00+00:00,3166.9,2022-02-17 19:00:00+00:00,2022-02-17 20:00:00+00:00,2908.1,24,24.0,-8.17202942941047,0.0,0.0,0.0,-8.17202942941047,0.32523919290156705,9.117749218478638,26.22303660848123,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
89daab2c70b8e97c2e05,ETH,BYBIT_PERPETUAL,2022-07-16 15:00:00+00:00,2022-07-16 16:00:00+00:00,1273.7,2022-07-17 15:00:00+00:00,2022-07-17 16:00:00+00:00,1350.65,24,24.0,6.041454031561595,0.0,0.0,0.0,6.041454031561595,13.280207270157796,0.1845018450184609,27.889096862308637,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
b081d1c40e74904ae592,ETH,BYBIT_PERPETUAL,2022-08-10 12:00:00+00:00,2022-08-10 13:00:00+00:00,1822.55,2022-08-11 12:00:00+00:00,2022-08-11 13:00:00+00:00,1925.65,24,24.0,5.6569092754657015,0.0,0.0,0.0,5.6569092754657015,6.644536501056219,1.1028504019094076,34.03354152484255,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
315852d6f84bb6b42f03,ETH,BYBIT_PERPETUAL,2023-03-21 12:00:00+00:00,2023-03-21 13:00:00+00:00,1804.6,2023-03-22 12:00:00+00:00,2023-03-22 13:00:00+00:00,1794.6,24,24.0,-0.554139421478444,0.0,0.0,0.0,-0.554139421478444,1.7954117255901636,1.734456389227527,26.929726116543584,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
9b3ddd99dc4d4b7808fd,ETH,BYBIT_PERPETUAL,2023-03-26 08:00:00+00:00,2023-03-26 09:00:00+00:00,1773.77,2023-03-27 08:00:00+00:00,2023-03-27 09:00:00+00:00,1755.25,24,24.0,-1.0441038015075226,0.0,0.0,0.0,-1.0441038015075226,1.4798987467371758,1.6129486912057314,28.32862713235809,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
a71e93c4eba0c17603a1,ETH,BYBIT_PERPETUAL,2023-05-05 11:00:00+00:00,2023-05-05 12:00:00+00:00,1910.56,2023-05-06 11:00:00+00:00,2023-05-06 12:00:00+00:00,1933.79,24,24.0,1.2158738799095563,0.0,0.0,0.0,1.2158738799095563,5.725023029897,1.2854869776400608,28.752632468860664,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
40fc808ac119acee6afa,ETH,BYBIT_PERPETUAL,2023-06-29 10:00:00+00:00,2023-06-29 11:00:00+00:00,1867.65,2023-06-30 10:00:00+00:00,2023-06-30 11:00:00+00:00,1891.35,24,24.0,1.2689743795678963,0.0,0.0,0.0,1.2689743795678963,2.1604690386314305,1.47993467726823,26.859789319661076,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
5361999355f8a218f279,ETH,BYBIT_PERPETUAL,2023-06-30 17:00:00+00:00,2023-06-30 18:00:00+00:00,1931.2,2023-07-01 17:00:00+00:00,2023-07-01 18:00:00+00:00,1917.81,24,24.0,-0.6933512841756473,0.0,0.0,0.0,-0.6933512841756473,0.6923156586578236,1.1666321458160716,27.841415803736215,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
64df307166a0be5a40f7,ETH,BYBIT_PERPETUAL,2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,3323.25,2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,3110.22,24,24.0,-6.410291130670284,0.0,0.0,0.0,-6.410291130670284,0.36560595802302237,6.466260437824416,25.552026679378272,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
b5f3bc2bd46b2847cf66,ETH,BYBIT_PERPETUAL,2024-11-27 10:00:00+00:00,2024-11-27 11:00:00+00:00,3458.19,2024-11-28 10:00:00+00:00,2024-11-28 11:00:00+00:00,3606.01,24,24.0,4.274490412614696,0.0,0.0,0.0,4.274490412614696,6.69714503830038,0.5922173159947839,29.309032261053538,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
146bb3440562b00b5497,ETH,BYBIT_PERPETUAL,2025-08-26 19:00:00+00:00,2025-08-26 20:00:00+00:00,4594.0,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,4562.4,24,24.0,-0.6878537222464163,0.0,0.0,0.0,-0.6878537222464163,1.5019590770570308,1.3783195472355183,27.99845225710307,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
50a34d982062469c2afd,ETH,BYBIT_PERPETUAL,2026-01-13 15:00:00+00:00,2026-01-13 16:00:00+00:00,3183.07,2026-01-14 15:00:00+00:00,2026-01-14 16:00:00+00:00,3344.41,24,24.0,5.068691546211666,0.0,0.0,0.0,5.068691546211666,6.281043143883101,0.42191971901341446,26.086375564917642,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
01041356d7ae887ea2c8,ETH,BYBIT_PERPETUAL,2026-03-15 08:00:00+00:00,2026-03-15 09:00:00+00:00,2112.02,2026-03-16 08:00:00+00:00,2026-03-16 09:00:00+00:00,2242.63,24,24.0,6.184127044251481,0.0,0.0,0.0,6.184127044251481,8.357401918542449,1.2641925739339503,26.264209435529466,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
7adcecd9eebd8e0824f2,ETH,BYBIT_PERPETUAL,2021-05-04 11:00:00+00:00,2021-05-04 12:00:00+00:00,3482.65,2021-05-05 11:00:00+00:00,2021-05-05 12:00:00+00:00,3356.4,24,24.0,-3.625113060456836,0.11,0.04,0.0,-3.7751130604568357,1.2734555582674085,9.34776678678593,32.16602189245587,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
9d1621b7a313a325f5d5,ETH,BYBIT_PERPETUAL,2021-10-06 13:00:00+00:00,2021-10-06 14:00:00+00:00,3581.05,2021-10-07 13:00:00+00:00,2021-10-07 14:00:00+00:00,3635.0,24,24.0,1.5065413775289318,0.11,0.04,0.0,1.3565413775289317,1.8946956898116447,3.1359517459962913,26.22301500659581,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
32c46650f30ddb3ccd26,ETH,BYBIT_PERPETUAL,2021-10-20 12:00:00+00:00,2021-10-20 13:00:00+00:00,3938.25,2021-10-21 12:00:00+00:00,2021-10-21 13:00:00+00:00,4235.15,24,24.0,7.538881482892139,0.11,0.04,0.0,7.388881482892138,11.623182885799531,0.14600393575826826,25.394545721275602,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
e5ad10f33d606fbe2288,ETH,BYBIT_PERPETUAL,2022-02-16 19:00:00+00:00,2022-02-16 20:00:00+00:00,3166.9,2022-02-17 19:00:00+00:00,2022-02-17 20:00:00+00:00,2908.1,24,24.0,-8.17202942941047,0.11,0.04,0.0,-8.322029429410469,0.32523919290156705,9.117749218478638,26.22303660848123,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
89daab2c70b8e97c2e05,ETH,BYBIT_PERPETUAL,2022-07-16 15:00:00+00:00,2022-07-16 16:00:00+00:00,1273.7,2022-07-17 15:00:00+00:00,2022-07-17 16:00:00+00:00,1350.65,24,24.0,6.041454031561595,0.11,0.04,0.0,5.891454031561595,13.280207270157796,0.1845018450184609,27.889096862308637,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
b081d1c40e74904ae592,ETH,BYBIT_PERPETUAL,2022-08-10 12:00:00+00:00,2022-08-10 13:00:00+00:00,1822.55,2022-08-11 12:00:00+00:00,2022-08-11 13:00:00+00:00,1925.65,24,24.0,5.6569092754657015,0.11,0.04,0.0,5.506909275465701,6.644536501056219,1.1028504019094076,34.03354152484255,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
315852d6f84bb6b42f03,ETH,BYBIT_PERPETUAL,2023-03-21 12:00:00+00:00,2023-03-21 13:00:00+00:00,1804.6,2023-03-22 12:00:00+00:00,2023-03-22 13:00:00+00:00,1794.6,24,24.0,-0.554139421478444,0.11,0.04,0.0,-0.704139421478444,1.7954117255901636,1.734456389227527,26.929726116543584,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
9b3ddd99dc4d4b7808fd,ETH,BYBIT_PERPETUAL,2023-03-26 08:00:00+00:00,2023-03-26 09:00:00+00:00,1773.77,2023-03-27 08:00:00+00:00,2023-03-27 09:00:00+00:00,1755.25,24,24.0,-1.0441038015075226,0.11,0.04,0.0,-1.1941038015075227,1.4798987467371758,1.6129486912057314,28.32862713235809,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
a71e93c4eba0c17603a1,ETH,BYBIT_PERPETUAL,2023-05-05 11:00:00+00:00,2023-05-05 12:00:00+00:00,1910.56,2023-05-06 11:00:00+00:00,2023-05-06 12:00:00+00:00,1933.79,24,24.0,1.2158738799095563,0.11,0.04,0.0,1.0658738799095562,5.725023029897,1.2854869776400608,28.752632468860664,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
40fc808ac119acee6afa,ETH,BYBIT_PERPETUAL,2023-06-29 10:00:00+00:00,2023-06-29 11:00:00+00:00,1867.65,2023-06-30 10:00:00+00:00,2023-06-30 11:00:00+00:00,1891.35,24,24.0,1.2689743795678963,0.11,0.04,0.0,1.1189743795678961,2.1604690386314305,1.47993467726823,26.859789319661076,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
5361999355f8a218f279,ETH,BYBIT_PERPETUAL,2023-06-30 17:00:00+00:00,2023-06-30 18:00:00+00:00,1931.2,2023-07-01 17:00:00+00:00,2023-07-01 18:00:00+00:00,1917.81,24,24.0,-0.6933512841756473,0.11,0.04,0.0,-0.8433512841756473,0.6923156586578236,1.1666321458160716,27.841415803736215,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
64df307166a0be5a40f7,ETH,BYBIT_PERPETUAL,2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,3323.25,2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,3110.22,24,24.0,-6.410291130670284,0.11,0.04,0.0,-6.560291130670285,0.36560595802302237,6.466260437824416,25.552026679378272,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
b5f3bc2bd46b2847cf66,ETH,BYBIT_PERPETUAL,2024-11-27 10:00:00+00:00,2024-11-27 11:00:00+00:00,3458.19,2024-11-28 10:00:00+00:00,2024-11-28 11:00:00+00:00,3606.01,24,24.0,4.274490412614696,0.11,0.04,0.0,4.124490412614696,6.69714503830038,0.5922173159947839,29.309032261053538,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
146bb3440562b00b5497,ETH,BYBIT_PERPETUAL,2025-08-26 19:00:00+00:00,2025-08-26 20:00:00+00:00,4594.0,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,4562.4,24,24.0,-0.6878537222464163,0.11,0.04,0.0,-0.8378537222464163,1.5019590770570308,1.3783195472355183,27.99845225710307,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
50a34d982062469c2afd,ETH,BYBIT_PERPETUAL,2026-01-13 15:00:00+00:00,2026-01-13 16:00:00+00:00,3183.07,2026-01-14 15:00:00+00:00,2026-01-14 16:00:00+00:00,3344.41,24,24.0,5.068691546211666,0.11,0.04,0.0,4.918691546211666,6.281043143883101,0.42191971901341446,26.086375564917642,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
01041356d7ae887ea2c8,ETH,BYBIT_PERPETUAL,2026-03-15 08:00:00+00:00,2026-03-15 09:00:00+00:00,2112.02,2026-03-16 08:00:00+00:00,2026-03-16 09:00:00+00:00,2242.63,24,24.0,6.184127044251481,0.11,0.04,0.0,6.0341270442514805,8.357401918542449,1.2641925739339503,26.264209435529466,8b8cf8982136e554,FULL_AVAILABLE,FULL_COST
5d57919faf9cb576b28e,SOL,BYBIT_PERPETUAL,2021-10-31 15:00:00+00:00,2021-10-31 16:00:00+00:00,195.06,2021-11-01 15:00:00+00:00,2021-11-01 16:00:00+00:00,204.09,24,24.0,4.629344816979391,0.0,0.0,0.0,4.629344816979391,8.48713216446222,0.9279196144775977,28.867850518427893,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
0b75e5be52378d1ec56e,SOL,BYBIT_PERPETUAL,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,114.705,2022-03-30 12:00:00+00:00,2022-03-30 13:00:00+00:00,114.965,24,24.0,0.22666841026982706,0.0,0.0,0.0,0.22666841026982706,0.7541083649361361,6.708513142408782,26.32372868116753,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
236d9e40187b19be41e1,SOL,BYBIT_PERPETUAL,2022-07-08 18:00:00+00:00,2022-07-08 19:00:00+00:00,38.87,2022-07-09 18:00:00+00:00,2022-07-09 19:00:00+00:00,38.6,24,24.0,-0.6946231026498483,0.0,0.0,0.0,-0.6946231026498483,1.1705685618729236,2.9071263184975447,25.19979651419861,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
6e47d4ea1262e59cbf48,SOL,BYBIT_PERPETUAL,2022-07-18 04:00:00+00:00,2022-07-18 05:00:00+00:00,40.885,2022-07-19 04:00:00+00:00,2022-07-19 05:00:00+00:00,43.275,24,24.0,5.845664669194083,0.0,0.0,0.0,5.845664669194083,12.975418857771798,3.069585422526588,31.22547095551874,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
4a1b150f9a68bc8ba1bb,SOL,BYBIT_PERPETUAL,2022-10-06 01:00:00+00:00,2022-10-06 02:00:00+00:00,34.435,2022-10-07 01:00:00+00:00,2022-10-07 02:00:00+00:00,33.445,24,24.0,-2.8749818498620643,0.0,0.0,0.0,-2.8749818498620643,0.11616088282270698,3.557427036445481,26.61001911536766,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
50ef98e99542ffe413cf,SOL,BYBIT_PERPETUAL,2023-07-15 10:00:00+00:00,2023-07-15 11:00:00+00:00,28.882,2023-07-16 10:00:00+00:00,2023-07-16 11:00:00+00:00,27.792,24,24.0,-3.7739768714077964,0.0,0.0,0.0,-3.7739768714077964,0.7547953742815593,8.777092999099786,31.20183483901027,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
babe220cbb2cbebe81a7,SOL,BYBIT_PERPETUAL,2023-09-16 02:00:00+00:00,2023-09-16 03:00:00+00:00,19.208,2023-09-17 02:00:00+00:00,2023-09-17 03:00:00+00:00,18.972,24,24.0,-1.2286547271969863,0.0,0.0,0.0,-1.2286547271969863,1.0516451478550695,2.5874635568513114,27.356500624717157,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
3d95fe3c91ae65980e64,SOL,BYBIT_PERPETUAL,2023-12-06 00:00:00+00:00,2023-12-06 01:00:00+00:00,63.247,2023-12-07 00:00:00+00:00,2023-12-07 01:00:00+00:00,63.102,24,24.0,-0.22925988584439283,0.0,0.0,0.0,-0.22925988584439283,5.576549085332112,3.144813192720599,27.438337088914857,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
050cfc5c6092938a22fe,SOL,BYBIT_PERPETUAL,2025-04-14 04:00:00+00:00,2025-04-14 05:00:00+00:00,133.58,2025-04-15 04:00:00+00:00,2025-04-15 05:00:00+00:00,130.76,24,24.0,-2.1110944752208574,0.0,0.0,0.0,-2.1110944752208574,0.8908519239407079,4.461745770324904,26.4231685648842,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
d78f0ea83245226bfb18,SOL,BYBIT_PERPETUAL,2025-04-21 00:00:00+00:00,2025-04-21 01:00:00+00:00,141.12,2025-04-22 00:00:00+00:00,2025-04-22 01:00:00+00:00,137.14,24,24.0,-2.8202947845805117,0.0,0.0,0.0,-2.8202947845805117,0.7227891156462456,5.2295918367346905,27.082177372344884,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
594e9a2abf8004248e93,SOL,BYBIT_PERPETUAL,2025-08-26 19:00:00+00:00,2025-08-26 20:00:00+00:00,197.33,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,206.34,24,24.0,4.565955506005164,0.0,0.0,0.0,4.565955506005164,7.479856078649973,1.8243551411341523,26.30908708261191,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
b933bbabf18881f14fdd,SOL,BYBIT_PERPETUAL,2026-01-13 15:00:00+00:00,2026-01-13 16:00:00+00:00,143.44,2026-01-14 15:00:00+00:00,2026-01-14 16:00:00+00:00,146.99,24,24.0,2.4749023982152893,0.0,0.0,0.0,2.4749023982152893,3.841327384272163,0.7459564974902351,25.663800610736203,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
f8c5fefd9dedd1e6deb2,SOL,BYBIT_PERPETUAL,2026-06-14 21:00:00+00:00,2026-06-14 22:00:00+00:00,70.12,2026-06-15 21:00:00+00:00,2026-06-15 22:00:00+00:00,74.41,24,24.0,6.118083285795767,0.0,0.0,0.0,6.118083285795767,8.471192241871075,0.7130633200228179,27.896156127439482,8b8cf8982136e554,FULL_AVAILABLE,FULL_GROSS
