trade_id,asset,market,signal_time,entry_time,entry_price,exit_bar_time,exit_execution_time,exit_price,bars_held,clock_hours,gross_return_pct,fees_pct,slippage_pct,funding_pct,pnl_pct,mfe_pct,mae_pct,signal_adx,config_hash,scope,scenario,asset_pnl_pct
87db296b96356eac5917,XRP,BYBIT_PERPETUAL,2022-09-23 22:00:00+00:00,2022-09-23 23:00:00+00:00,0.5266,2022-09-24 22:00:00+00:00,2022-09-24 23:00:00+00:00,0.4867,24,24.0,-7.576908469426498,0.11,0.04,0.0,-1.5453816938852998,0.07595898214965192,10.482339536650203,30.114657833057883,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-7.7269084694264984
4a1b150f9a68bc8ba1bb,SOL,BYBIT_PERPETUAL,2022-10-06 01:00:00+00:00,2022-10-06 02:00:00+00:00,34.435,2022-10-07 01:00:00+00:00,2022-10-07 02:00:00+00:00,33.445,24,24.0,-2.8749818498620643,0.11,0.04,0.0,-0.6049963699724129,0.11616088282270698,3.557427036445481,26.61001911536766,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-3.024981849862064
d34f362ab22f2741b17b,XRP,BYBIT_PERPETUAL,2023-01-16 03:00:00+00:00,2023-01-16 04:00:00+00:00,0.4054,2023-01-17 03:00:00+00:00,2023-01-17 04:00:00+00:00,0.3835,24,24.0,-5.402072027627029,0.11,0.04,0.0,-1.110414405525406,0.22200296003947015,7.005426739023182,29.4462058006826,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-5.5520720276270294
ca97933c4649a44c2a9e,BTC,BYBIT_PERPETUAL,2023-01-25 21:00:00+00:00,2023-01-25 22:00:00+00:00,23618.0,2023-01-26 21:00:00+00:00,2023-01-26 22:00:00+00:00,23082.5,24,24.0,-2.2673384706579727,0.11,0.04,0.0,-0.4834676941315945,1.0881531035650776,3.4571089846727068,29.73335006391264,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-2.4173384706579726
fc10944515b4934bafe3,BTC,BYBIT_PERPETUAL,2023-02-17 19:00:00+00:00,2023-02-17 20:00:00+00:00,24526.8,2023-02-18 19:00:00+00:00,2023-02-18 20:00:00+00:00,24607.0,24,24.0,0.32698925257269895,0.11,0.04,0.0,0.035397850514539794,2.1083060162760825,1.9456268245347976,27.798782267379494,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.17698925257269896
315852d6f84bb6b42f03,ETH,BYBIT_PERPETUAL,2023-03-21 12:00:00+00:00,2023-03-21 13:00:00+00:00,1804.6,2023-03-22 12:00:00+00:00,2023-03-22 13:00:00+00:00,1794.6,24,24.0,-0.554139421478444,0.11,0.04,0.0,-0.1408278842956888,1.7954117255901636,1.734456389227527,26.929726116543584,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.704139421478444
9b3ddd99dc4d4b7808fd,ETH,BYBIT_PERPETUAL,2023-03-26 08:00:00+00:00,2023-03-26 09:00:00+00:00,1773.77,2023-03-27 08:00:00+00:00,2023-03-27 09:00:00+00:00,1755.25,24,24.0,-1.0441038015075226,0.11,0.04,0.0,-0.23882076030150456,1.4798987467371758,1.6129486912057314,28.32862713235809,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-1.1941038015075227
a71e93c4eba0c17603a1,ETH,BYBIT_PERPETUAL,2023-05-05 11:00:00+00:00,2023-05-05 12:00:00+00:00,1910.56,2023-05-06 11:00:00+00:00,2023-05-06 12:00:00+00:00,1933.79,24,24.0,1.2158738799095563,0.11,0.04,0.0,0.21317477598191126,5.725023029897,1.2854869776400608,28.752632468860664,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,1.0658738799095562
40fc808ac119acee6afa,ETH,BYBIT_PERPETUAL,2023-06-29 10:00:00+00:00,2023-06-29 11:00:00+00:00,1867.65,2023-06-30 10:00:00+00:00,2023-06-30 11:00:00+00:00,1891.35,24,24.0,1.2689743795678963,0.11,0.04,0.0,0.22379487591357924,2.1604690386314305,1.47993467726823,26.859789319661076,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,1.1189743795678961
5361999355f8a218f279,ETH,BYBIT_PERPETUAL,2023-06-30 17:00:00+00:00,2023-06-30 18:00:00+00:00,1931.2,2023-07-01 17:00:00+00:00,2023-07-01 18:00:00+00:00,1917.81,24,24.0,-0.6933512841756473,0.11,0.04,0.0,-0.16867025683512948,0.6923156586578236,1.1666321458160716,27.841415803736215,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.8433512841756473
dbf8bfe2ec1ec5f3978b,XRP,BYBIT_PERPETUAL,2023-07-13 15:00:00+00:00,2023-07-13 16:00:00+00:00,0.5912,2023-07-14 15:00:00+00:00,2023-07-14 16:00:00+00:00,0.7788,24,24.0,31.73207036535861,0.11,0.04,0.0,6.316414073071723,60.69012178619757,1.2686062246278673,28.63115188285033,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,31.58207036535861
9a0147198da33f3e50d5,BNB,BYBIT_PERPETUAL,2023-07-13 15:00:00+00:00,2023-07-13 16:00:00+00:00,251.2,2023-07-14 15:00:00+00:00,2023-07-14 16:00:00+00:00,256.25,24,24.0,2.0103503184713425,0.11,0.04,0.0,0.3720700636942685,4.040605095541415,0.4578025477706916,29.476993207671523,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,1.8603503184713424
50ef98e99542ffe413cf,SOL,BYBIT_PERPETUAL,2023-07-15 10:00:00+00:00,2023-07-15 11:00:00+00:00,28.882,2023-07-16 10:00:00+00:00,2023-07-16 11:00:00+00:00,27.792,24,24.0,-3.7739768714077964,0.11,0.04,0.0,-0.7847953742815593,0.7547953742815593,8.777092999099786,31.20183483901027,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-3.9239768714077963
07e0d8d929f22c72b803,XRP,BYBIT_PERPETUAL,2023-07-18 23:00:00+00:00,2023-07-19 00:00:00+00:00,0.7775,2023-07-19 23:00:00+00:00,2023-07-20 00:00:00+00:00,0.8195,24,24.0,5.401929260450166,0.11,0.04,0.0,1.0503858520900333,9.839228295819938,1.2218649517684828,29.18678008270511,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,5.251929260450166
acd94842d4ad08672cdf,BNB,BYBIT_PERPETUAL,2023-08-01 07:00:00+00:00,2023-08-01 08:00:00+00:00,245.25,2023-08-02 07:00:00+00:00,2023-08-02 08:00:00+00:00,244.55,24,24.0,-0.28542303771661104,0.11,0.04,0.0,-0.0870846075433222,1.4067278287461726,1.243628950050973,26.544368270356,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.435423037716611
85ea2f679c281e4e57eb,BTC,BYBIT_PERPETUAL,2023-08-14 04:00:00+00:00,2023-08-14 05:00:00+00:00,29400.4,2023-08-15 04:00:00+00:00,2023-08-15 05:00:00+00:00,29369.5,24,24.0,-0.10510061087604745,0.11,0.04,0.0,-0.051020122175209494,0.9510074692861272,0.5795839512387635,29.668408560139795,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.25510061087604746
babfa64a6ca335c4c1db,BTC,BYBIT_PERPETUAL,2023-09-15 22:00:00+00:00,2023-09-15 23:00:00+00:00,26761.3,2023-09-16 22:00:00+00:00,2023-09-16 23:00:00+00:00,26547.0,24,24.0,-0.8007832205460844,0.11,0.04,0.0,-0.1901566441092169,0.48428140635919104,1.2379817123981245,25.857593247531817,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.9507832205460844
babe220cbb2cbebe81a7,SOL,BYBIT_PERPETUAL,2023-09-16 02:00:00+00:00,2023-09-16 03:00:00+00:00,19.208,2023-09-17 02:00:00+00:00,2023-09-17 03:00:00+00:00,18.972,24,24.0,-1.2286547271969863,0.11,0.04,0.0,-0.2757309454393973,1.0516451478550695,2.5874635568513114,27.356500624717157,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-1.3786547271969865
f4916df6563ec9f364d2,XRP,BYBIT_PERPETUAL,2023-10-03 22:00:00+00:00,2023-10-03 23:00:00+00:00,0.5278,2023-10-04 22:00:00+00:00,2023-10-04 23:00:00+00:00,0.5331,24,24.0,1.0041682455475505,0.11,0.04,0.0,0.1708336491095101,3.80826070481243,1.7999242137173292,29.524737287299267,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.8541682455475504
1dadb0c5d18dd7630eae,BTC,BYBIT_PERPETUAL,2023-11-07 18:00:00+00:00,2023-11-07 19:00:00+00:00,35408.9,2023-11-08 18:00:00+00:00,2023-11-08 19:00:00+00:00,35622.2,24,24.0,0.6023909243156258,0.11,0.04,0.0,0.09047818486312517,1.4657331913727902,0.9429832612704756,25.826768990275777,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.45239092431562583
f0da44da2550b30d6a75,XRP,BYBIT_PERPETUAL,2023-11-13 20:00:00+00:00,2023-11-13 21:00:00+00:00,0.7126,2023-11-14 20:00:00+00:00,2023-11-14 21:00:00+00:00,0.625,24,24.0,-12.29301150715689,0.11,0.04,0.0,-2.488602301431378,5.950042099354476,18.31321919730565,37.54356458288414,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-12.44301150715689
3d95fe3c91ae65980e64,SOL,BYBIT_PERPETUAL,2023-12-06 00:00:00+00:00,2023-12-06 01:00:00+00:00,63.247,2023-12-07 00:00:00+00:00,2023-12-07 01:00:00+00:00,63.102,24,24.0,-0.22925988584439283,0.11,0.04,0.0,-0.07585197716887856,5.576549085332112,3.144813192720599,27.438337088914857,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.3792598858443928
bde1ce54d45394074ebc,BTC,BYBIT_PERPETUAL,2024-01-04 21:00:00+00:00,2024-01-04 22:00:00+00:00,44456.0,2024-01-05 21:00:00+00:00,2024-01-05 22:00:00+00:00,43957.7,24,24.0,-1.120883570271736,0.11,0.04,0.0,-0.2541767140543472,0.7139643692639946,5.1174194709375564,29.71089516763064,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-1.270883570271736
959976ed55f7d5b1bdfe,BTC,BYBIT_PERPETUAL,2024-02-01 19:00:00+00:00,2024-02-01 20:00:00+00:00,43201.1,2024-02-02 19:00:00+00:00,2024-02-02 20:00:00+00:00,43041.0,24,24.0,-0.370592415470899,0.11,0.04,0.0,-0.1041184830941798,0.6379467189492827,1.575885799204177,27.76553510767949,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.520592415470899
4dcdde171036d7f6cfe8,BTC,BYBIT_PERPETUAL,2024-02-26 15:00:00+00:00,2024-02-26 16:00:00+00:00,52899.2,2024-02-27 15:00:00+00:00,2024-02-27 16:00:00+00:00,56780.0,24,24.0,7.336216804791004,0.11,0.04,0.0,1.4372433609582007,8.886334764987,0.1691897041921239,25.503323408277993,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,7.1862168047910036
04ea19cf03e18257ca67,BTC,BYBIT_PERPETUAL,2024-05-15 12:00:00+00:00,2024-05-15 13:00:00+00:00,63727.1,2024-05-16 12:00:00+00:00,2024-05-16 13:00:00+00:00,65970.0,24,24.0,3.5195387833433527,0.11,0.04,0.0,0.6739077566686706,4.77489168658232,0.3563633054069596,33.428654927930005,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,3.3695387833433528
77416a3b8569becdf051,BTC,BYBIT_PERPETUAL,2024-05-17 14:00:00+00:00,2024-05-17 15:00:00+00:00,66799.9,2024-05-18 14:00:00+00:00,2024-05-18 15:00:00+00:00,66760.9,24,24.0,-0.05838332093311518,0.11,0.04,0.0,-0.04167666418662304,0.9639235986880351,0.9564385575427423,37.861187695108555,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.20838332093311518
f0b7fb3186b397b13449,BNB,BYBIT_PERPETUAL,2024-07-30 23:00:00+00:00,2024-07-31 00:00:00+00:00,587.8,2024-07-31 23:00:00+00:00,2024-08-01 00:00:00+00:00,576.3,24,24.0,-1.9564477713507995,0.11,0.04,0.0,-0.4212895542701599,0.8336168764886172,2.2286492004082867,29.698438370129047,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-2.1064477713507994
eaa60e5b5d03ffc88685,BTC,BYBIT_PERPETUAL,2024-09-17 10:00:00+00:00,2024-09-17 11:00:00+00:00,59210.0,2024-09-18 10:00:00+00:00,2024-09-18 11:00:00+00:00,59884.5,24,24.0,1.1391656814727242,0.11,0.04,0.0,0.19783313629454483,3.5804762709001863,0.6274277993582166,27.816273986999153,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.9891656814727241
ef44c9977d89e4b1dfce,BNB,BYBIT_PERPETUAL,2024-10-14 03:00:00+00:00,2024-10-14 04:00:00+00:00,580.2,2024-10-15 03:00:00+00:00,2024-10-15 04:00:00+00:00,584.85,24,24.0,0.8014477766287448,0.11,0.04,0.0,0.13028955532574896,2.085487762840384,1.0082730093071393,25.71747609981837,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.6514477766287448
64df307166a0be5a40f7,ETH,BYBIT_PERPETUAL,2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,3323.25,2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,3110.22,24,24.0,-6.410291130670284,0.11,0.04,0.0,-1.312058226134057,0.36560595802302237,6.466260437824416,25.552026679378272,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-6.560291130670285
67e1dd154a594687a05d,XRP,BYBIT_PERPETUAL,2024-11-18 05:00:00+00:00,2024-11-18 06:00:00+00:00,1.1614,2024-11-19 05:00:00+00:00,2024-11-19 06:00:00+00:00,1.1113,24,24.0,-4.313759256070263,0.11,0.04,0.0,-0.8927518512140526,2.290339245737899,7.3962459101084965,27.535366607836377,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-4.463759256070263
b5f3bc2bd46b2847cf66,ETH,BYBIT_PERPETUAL,2024-11-27 10:00:00+00:00,2024-11-27 11:00:00+00:00,3458.19,2024-11-28 10:00:00+00:00,2024-11-28 11:00:00+00:00,3606.01,24,24.0,4.274490412614696,0.11,0.04,0.0,0.8248980825229393,6.69714503830038,0.5922173159947839,29.309032261053538,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,4.124490412614696
3af049b2b889bb4d3c56,BTC,BYBIT_PERPETUAL,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,107542.7,2025-01-21 06:00:00+00:00,2025-01-21 07:00:00+00:00,102161.9,24,24.0,-5.003407948656676,0.11,0.04,0.0,-1.0306815897313353,1.9260256623648122,7.013679217650289,26.264820129677375,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-5.153407948656676
a5d6d184a43797552c2b,BNB,BYBIT_PERPETUAL,2025-02-11 04:00:00+00:00,2025-02-11 05:00:00+00:00,636.75,2025-02-12 04:00:00+00:00,2025-02-12 05:00:00+00:00,627.65,24,24.0,-1.4291323125245423,0.11,0.04,0.0,-0.31582646250490853,1.6097369454259915,1.8217510797016132,26.52325928536693,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-1.5791323125245424
2fce9ed7f1faed3739b3,BTC,BYBIT_PERPETUAL,2025-03-25 19:00:00+00:00,2025-03-25 20:00:00+00:00,88053.8,2025-03-26 19:00:00+00:00,2025-03-26 20:00:00+00:00,86518.6,24,24.0,-1.7434795545450588,0.11,0.04,0.0,-0.3786959109090118,0.506735654792862,2.559457967742445,28.052129363118322,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-1.893479554545059
050cfc5c6092938a22fe,SOL,BYBIT_PERPETUAL,2025-04-14 04:00:00+00:00,2025-04-14 05:00:00+00:00,133.58,2025-04-15 04:00:00+00:00,2025-04-15 05:00:00+00:00,130.76,24,24.0,-2.1110944752208574,0.11,0.04,0.0,-0.45221889504417145,0.8908519239407079,4.461745770324904,26.4231685648842,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-2.2610944752208573
d78f0ea83245226bfb18,SOL,BYBIT_PERPETUAL,2025-04-21 00:00:00+00:00,2025-04-21 01:00:00+00:00,141.12,2025-04-22 00:00:00+00:00,2025-04-22 01:00:00+00:00,137.14,24,24.0,-2.8202947845805117,0.11,0.04,0.0,-0.5940589569161023,0.7227891156462456,5.2295918367346905,27.082177372344884,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-2.9702947845805117
4be01d08b8d892e43b3a,BNB,BYBIT_PERPETUAL,2025-04-22 08:00:00+00:00,2025-04-22 09:00:00+00:00,604.8,2025-04-23 08:00:00+00:00,2025-04-23 09:00:00+00:00,614.9,24,24.0,1.6699735449735489,0.11,0.04,0.0,0.30399470899470976,2.4966931216931254,0.08267195767195767,25.19733834256261,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,1.5199735449735488
2ecf060fd5102c1d7ce4,BTC,BYBIT_PERPETUAL,2025-05-18 22:00:00+00:00,2025-05-18 23:00:00+00:00,105936.9,2025-05-19 22:00:00+00:00,2025-05-19 23:00:00+00:00,105512.4,24,24.0,-0.40071023411106044,0.11,0.04,0.0,-0.1101420468222121,1.130295487219287,3.716268835504904,26.151016097750947,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.5507102341110605
1b1582bab20131ac5a47,BTC,BYBIT_PERPETUAL,2025-08-10 03:00:00+00:00,2025-08-10 04:00:00+00:00,118488.9,2025-08-11 03:00:00+00:00,2025-08-11 04:00:00+00:00,121709.4,24,24.0,2.717976114218294,0.11,0.04,0.0,0.5135952228436589,3.3185386985616425,0.8928262478594993,29.1138669944345,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,2.567976114218294
ebe243d2227c466200c5,BNB,BYBIT_PERPETUAL,2025-08-10 04:00:00+00:00,2025-08-10 05:00:00+00:00,814.9,2025-08-11 04:00:00+00:00,2025-08-11 05:00:00+00:00,820.1,24,24.0,0.6381151061479992,0.11,0.04,0.0,0.09762302122959984,1.5093876549269933,2.6874463124309704,33.02974893618578,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,0.4881151061479992
4f0a16de97a8261143e9,BNB,BYBIT_PERPETUAL,2025-08-18 22:00:00+00:00,2025-08-18 23:00:00+00:00,854.1,2025-08-19 22:00:00+00:00,2025-08-19 23:00:00+00:00,834.9,24,24.0,-2.247980330172116,0.11,0.04,0.0,-0.4795960660344232,0.0936658470904993,3.5007610350076073,25.63177065115294,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-2.397980330172116
146bb3440562b00b5497,ETH,BYBIT_PERPETUAL,2025-08-26 19:00:00+00:00,2025-08-26 20:00:00+00:00,4594.0,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,4562.4,24,24.0,-0.6878537222464163,0.11,0.04,0.0,-0.16757074444928327,1.5019590770570308,1.3783195472355183,27.99845225710307,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-0.8378537222464163
594e9a2abf8004248e93,SOL,BYBIT_PERPETUAL,2025-08-26 19:00:00+00:00,2025-08-26 20:00:00+00:00,197.33,2025-08-27 19:00:00+00:00,2025-08-27 20:00:00+00:00,206.34,24,24.0,4.565955506005164,0.11,0.04,0.0,0.8831911012010327,7.479856078649973,1.8243551411341523,26.30908708261191,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,4.415955506005163
a6db48b7166e622a6111,BTC,BYBIT_PERPETUAL,2025-09-30 19:00:00+00:00,2025-09-30 20:00:00+00:00,114314.7,2025-10-01 19:00:00+00:00,2025-10-01 20:00:00+00:00,117369.3,24,24.0,2.672097289325,0.11,0.04,0.0,0.504419457865,3.355036578847692,0.5230298465551624,29.1477815683732,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,2.522097289325
2b1c844499e24c366e1f,XRP,BYBIT_PERPETUAL,2025-11-13 03:00:00+00:00,2025-11-13 04:00:00+00:00,2.4825,2025-11-14 03:00:00+00:00,2025-11-14 04:00:00+00:00,2.3141,24,24.0,-6.7834843907351505,0.11,0.04,0.0,-1.3866968781470304,1.7804632426988931,8.358509566968783,27.863907888869555,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-6.933484390735151
b114cbcb47a32ab3dd93,BNB,BYBIT_PERPETUAL,2025-11-30 13:00:00+00:00,2025-11-30 14:00:00+00:00,896.2,2025-12-01 13:00:00+00:00,2025-12-01 14:00:00+00:00,816.2,24,24.0,-8.926578888640927,0.11,0.04,0.0,-1.8153157777281852,0.4016960499888316,9.205534478910957,29.516955580538532,8b8cf8982136e554,ASSET_COMMON_PERIOD,ASSET_COMMON_COST,-9.076578888640926
